full_id,FMNH-INS#,drawer_id,tray_id,unit_barcode,full_taxonomy,genus,len1_mm,len2_mm,spec_area_mm2,geocode,loc_transcription,country,province_state,county,city,prec_location,elevation_fr,elevation_to,elevation_fr_ft,elevation_to_ft,site_num,habitat,microhabitat,collect_method,date_from,date_to,collectors,other_collect_nums,sex,latitude,longitude,specimen,specimen_condition,mask_condition,notes
34_5_8_tray_09_spec_030,4825553,34_5_8,34_5_8_tray_09,56814,Cicindela (Cicindela) splendida,Cicindela,13.04186173,5.340433438,50.66396906,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_09_spec_031,4825554,34_5_8,34_5_8_tray_09,56814,Cicindela (Cicindela) splendida,Cicindela,13.35182682,5.585334944,54.74463954,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_09_spec_032,4825555,34_5_8,34_5_8_tray_09,56814,Cicindela (Cicindela) splendida,Cicindela,11.92109556,4.330450791,43.01528758,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_001,4725704,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.9212456,6.478369902,52.09167667,NEA,manual,United States of America,North Carolina,,Wallace,,,,,,,,,,,2-Apr-04,R.W. Collett,,,34.7350243,-77.993636,Y,intact specimen,mask found,
34_5_8_tray_10_spec_002,4825556,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,11.38971745,4.920722306,42.0473164,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_003,4825557,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,11.78023894,4.844242537,42.89894364,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_004,4825558,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,11.94945971,5.096233339,44.18991891,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_005,4825559,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.14652237,5.059739065,49.65851795,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_006,4825560,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.12175981,5.900345822,61.42027443,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_007,4825561,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.53491744,5.458469921,52.33481902,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_008,4825567,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.2582407,5.068245375,50.32933925,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_009,4825568,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.37035681,6.476226809,72.4120006,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_010,4825569,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.96577433,6.191647594,62.65095214,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_011,4825570,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.18740837,6.19808989,65.87105919,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_012,4825571,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.91586465,5.893703196,62.67121039,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_013,4825572,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.76856672,5.087441288,47.66748357,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_014,4825573,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.00718602,5.555196554,57.39886042,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_015,4825574,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.628819,5.243203193,54.66247868,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_016,4825575,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.00744162,5.919078477,64.14364231,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_017,4825576,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.90614596,5.69935117,58.92720857,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_018,4825577,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.68041022,5.98301379,61.04035637,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_019,4825578,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.04133618,5.170068512,51.70915583,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_020,4825579,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.15683978,5.196180981,51.65328298,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_021,4825580,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.36832459,5.139014241,52.21964633,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_022,4825581,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.66093192,5.974227042,57.71245115,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_023,4825582,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.83122695,4.750372578,45.28789859,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_024,4825583,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.70436015,5.847705705,57.56244468,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_025,4825584,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.29969233,5.165031749,52.64506953,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_026,4825585,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.44883207,5.382699954,60.37929548,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_10_spec_027,4825586,34_5_8,34_5_8_tray_10,56832,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.29157211,5.439530678,51.68837703,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_001,4725705,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.77908105,5.220883474,54.27227967,NEA,manual,United States of America,Wyoming,Weston,Newcastle,,,,,,,,,,,22-May-10,D.E. Lantz,,,43.8537659,-104.2013,Y,intact specimen,mask found,
34_5_8_tray_11_spec_002,825587,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.92624566,5.100759755,54.62916319,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_003,4825588,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.14063324,5.672694906,63.08136399,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_004,4825589,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.2207503,6.080456639,66.17337125,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_005,4825590,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.62796913,5.444114296,52.20277168,NEA,claude,United States of America,New Jersey,Hudson,,,,,,,,,,,,,,,,40.74506238,-74.07715953,Y,intact specimen,mask found,
34_5_8_tray_11_spec_006,4825591,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.2022352,5.039120715,45.22590922,NEA,claude,United States of America,Minnesota,,,Itasca State Park,,,,,,,,,,,,,,47.19451787,-95.16559632,Y,intact specimen,mask found,
34_5_8_tray_11_spec_007,4825592,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.53552958,6.138502139,53.32126989,NEA,claude,United States of America,Colorado,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_008,4825593,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.18398655,5.8876278,54.77743447,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_009,4825598,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.41729165,6.447460816,55.54481864,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_010,4825599,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.24136007,5.309901716,49.0427453,NEA,claude,United States of America,Texas,Brazos,,,,,,,,,,,,,,,,30.67404106,-96.30387344,Y,intact specimen,mask found,
34_5_8_tray_11_spec_011,4825600,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.0645939,4.881148238,40.82670274,NEA,claude,United States of America,Texas,Brazos,,,,,,,,,,,,,,,,30.67404106,-96.30387344,Y,intact specimen,mask found,
34_5_8_tray_11_spec_012,4825601,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.70607887,5.208913314,46.45454809,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_013,4825602,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.94416185,5.255045718,50.04628771,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_014,4825603,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.59737679,5.049474778,52.61600523,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_015,4825604,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.72819375,5.438501822,54.15411378,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_016,4825605,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.71587664,6.080977417,63.44727046,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_017,4825606,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.45995427,5.775390891,60.19688449,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_018,4825607,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.59361554,6.010827124,62.63203866,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_019,4825608,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.53924031,5.377999465,52.32987375,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_020,4825609,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.74909854,4.925797524,49.74627477,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_021,4825610,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.92780616,5.529343856,57.43230605,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_022,4825611,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.54936753,5.50818373,52.4476926,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_023,4825612,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.86454513,5.434607956,55.26363242,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_024,4825613,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.08874318,6.389886562,68.02164355,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_025,4825614,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.22514726,5.743213831,63.10817255,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_026,4825615,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,16.72524641,6.22262133,70.80257608,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_027,4825616,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.17254842,6.318387636,66.33830028,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_028,4825617,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.66424663,6.134861659,64.77555215,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_029,4825618,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.09292897,5.721692254,57.23206606,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_11_spec_030,4825619,34_5_8,34_5_8_tray_11,56830,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.5356834,5.74400686,51.80519815,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_001,4725706,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.95996777,5.749743622,57.98066688,NEA,manual,United States of America,Michigan,Leelanau,,Sleeping Bear Dunes National Lakeshore,,,,,,,,,,2-Aug-42,,,,45.122268,-86.005604,Y,intact specimen,mask found,
34_5_8_tray_12_spec_002,4825691,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.71257818,5.403356008,56.41661736,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_003,4825692,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.46500548,5.250462285,52.36210475,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_004,4825693,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.04879676,5.752119682,57.35057898,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_005,4825694,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.05291834,5.738982489,57.82484755,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_006,4825695,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.45494644,6.005859844,63.12105628,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_007,4825696,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.5366256,5.386373636,55.59123475,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_008,4825697,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.45398615,5.924645722,56.23264471,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_009,4825698,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.545629,6.171661853,62.94601981,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_010,4825699,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.3888364,5.548641084,56.1003371,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_011,4825700,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.71145426,6.225471925,63.78910128,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_012,4825701,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.10803115,5.471781142,51.4719131,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_013,4825702,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.67026936,5.67458342,50.66722253,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_014,4825703,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,9.915797345,6.296661842,50.31597835,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_015,4825704,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,15.42078454,5.973791359,66.45837486,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_016,4825705,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.6240905,6.161370098,61.73950451,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_017,4825706,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.12757664,5.79015387,62.21511785,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_018,4825707,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.83755421,5.225617373,50.06741355,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_019,4825708,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.4542892,5.672037219,60.23440779,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_020,4825709,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,16.15266602,6.043409726,72.46058569,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_021,4825710,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.17703556,5.283990014,52.9664252,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_022,4825711,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.7358796,5.465903437,56.22665833,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_023,4825712,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.55711215,5.675951627,61.36726463,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_024,4825713,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.17220157,5.224504877,47.34829687,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_025,4825714,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,12.69700784,5.410761017,49.69621478,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_026,4825715,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,11.49090205,4.663045919,40.13991777,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_027,4825716,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.06748803,5.375603296,50.56922813,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_028,4825717,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,13.77859622,5.246958009,56.45088721,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_12_spec_029,4825718,34_5_8,34_5_8_tray_12,56829,Cicindela (Cicindela) tranquebarica tranquebarica,Cicindela,14.10432874,5.98389103,56.11040115,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_001,4725694,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,11.74088938,5.004429345,38.68509795,NEA,manual,United States of America,California,San Bernardino,Needles,,,,,,,,,,,1-Jul-53,B. Malkin,,,34.8484454,-114.61516,Y,intact specimen,mask found,
34_5_8_tray_13_spec_002,4825620,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,11.40112629,4.800425213,34.28059917,NEA,claude,United States of America,California,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_003,4825621,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,10.81078158,4.232085396,31.53302551,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_004,4825622,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,9.774810463,3.796517892,25.13033471,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_005,4825623,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,11.15581399,4.455465649,37.428219,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_006,4825624,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,11.53805472,3.932035587,34.93341795,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_007,4825625,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,11.86038988,4.40415219,38.37011907,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_008,4825626,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,12.87976764,3.74251088,39.54240791,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_009,4825627,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,11.0429859,3.725968699,30.86059917,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_13_spec_010,4825628,34_5_8,34_5_8_tray_13,56834,Cicindela (Cicindelidia) tenuisignata,Cicindela,10.42136124,3.376165897,29.44555839,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_14_spec_001,4725698,34_5_8,34_5_8_tray_14,56824,Cicindela (Cicindela) tranquebarica diffracta,Cicindela,15.00390897,5.489700488,63.2262083,NEA,manual,United States of America,Colorado,,,"5mi E of Roggens, Highway 6",,,,,,,,,,1-Jun-69,,,,40.1627943,-104.251,Y,intact specimen,mask found,
34_5_8_tray_14_spec_002,4825722,34_5_8,34_5_8_tray_14,56824,Cicindela (Cicindela) tranquebarica diffracta,Cicindela,15.80615711,6.046294591,68.40511873,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_14_spec_003,4825723,34_5_8,34_5_8_tray_14,56824,Cicindela (Cicindela) tranquebarica diffracta,Cicindela,14.37416138,5.648171244,60.04644422,NEA,claude,United States of America,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_14_spec_004,4825724,34_5_8,34_5_8_tray_14,56824,Cicindela (Cicindela) tranquebarica diffracta,Cicindela,14.89111499,5.877156047,64.99856639,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_5_8_tray_14_spec_005,4825725,34_5_8,34_5_8_tray_14,56824,Cicindela (Cicindela) tranquebarica diffracta,Cicindela,13.13933036,5.22701181,52.31525484,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
