tray_id,specimen_id,label_group,match_type,verbatim_text,country,stateProvince,county,municipality,verbatimLocality,locality,waterBody,islandGroup,island,verbatimElevation,habitat,samplingProtocol,collector,verbatimEventDate,identifiedBy,verbatimCoordinates,possibleName,flags,source,human_corrections
cicindelidae_34_5_13_tray_05,cicindelidae_34_5_13_tray_05_spec_010,7,unique,Cylindera nahuelbutae | [locality illeg.] | Det. L.E. Peña 19[5?][7?],,,,,,,,,,,,,,,L.E. Peña,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_05,cicindelidae_34_5_13_tray_05_spec_011,8,unique,P[?] ARAUCC[?],Chile,,,,P ARAUCC,Arauco,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_05,cicindelidae_34_5_13_tray_05_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_06,cicindelidae_34_5_13_tray_06_spec_001,1,unique,Cylindera (Plectographa) melaleuca [illeg.] | Det. M. Ki[p?],,,,,,,,,,,,,,,M. Ki[p?],,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_001,1,unique,Tus[con?],United States,,,,Tus,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_003,2,similar,"C. lemniscat[a] | [Cochise Co.?] AZ, at [light?]",United States,Arizona,Cochise,,"Cochise Co., AZ, at light",at light,,,,,,at light,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_004,2,similar,"C. lemniscat[a] | [Cochise Co.?] AZ, at [light?]",United States,Arizona,Cochise,,"Cochise Co., AZ, at light",at light,,,,,,at light,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_005,3,similar,Cub[erson?] Co. | VII-27-1971,United States,Texas,,,"Cuberson Co., VII-27-1971",,,,,,,,,VII-27-1971,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_006,3,similar,Cub[erson?] Co. | VII-27-1971,United States,Texas,,,"Cuberson Co., VII-27-1971",,,,,,,,,VII-27-1971,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_007,3,similar,Cub[erson?] Co. | VII-27-1971,United States,Texas,,,"Cuberson Co., VII-27-1971",,,,,,,,,VII-27-1971,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_008,4,identical,"Van Horn, Tex. | Culberson Co. | C&P. Vaurie",United States,Texas,Culberson,Van Horn,"Van Horn, Tex. Culberson Co.",,,,,,,,,,,,C&P. Vaurie,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_009,4,identical,"Van Horn, Tex. | Culberson Co. | C&P. Vaurie",United States,Texas,Culberson,Van Horn,"Van Horn, Tex. Culberson Co.",,,,,,,,,,,,C&P. Vaurie,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_010,4,identical,"Van Horn, Tex. | Culberson Co. | C&P. Vaurie",United States,Texas,Culberson,Van Horn,"Van Horn, Tex. Culberson Co.",,,,,,,,,,,,C&P. Vaurie,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_011,4,identical,"Van Horn, Tex. | Culberson Co. | C&P. Vaurie",United States,Texas,Culberson,Van Horn,"Van Horn, Tex. Culberson Co.",,,,,,,,,,,,C&P. Vaurie,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_012,4,identical,"Van Horn, Tex. | Culberson Co. | C&P. Vaurie",United States,Texas,Culberson,Van Horn,"Van Horn, Tex. Culberson Co.",,,,,,,,,,,,C&P. Vaurie,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_013,4,identical,"Van Horn, Tex. | Culberson Co. | C&P. Vaurie",United States,Texas,Culberson,Van Horn,"Van Horn, Tex. Culberson Co.",,,,,,,,,,,,C&P. Vaurie,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_014,5,similar,Nuevo Laredo | Mex.,Mexico,,,Nuevo Laredo,"Nuevo Laredo, Mex.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_015,5,similar,Nuevo Laredo | Mex.,Mexico,,,Nuevo Laredo,"Nuevo Laredo, Mex.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_016,6,unique,69[?] | TEX. | Col.,United States,Texas,,,TEX.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_017,7,unique,6961-III.1969 | TEX. | 16.VII.69,United States,Texas,,,TEX.,,,,,,,,,16.VII.1969,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_018,8,unique,69[?] | [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_019,12,unique,[Culberson?] Co.: | [illeg.] 896[?] [illeg.],United States,Texas,,,Culberson Co.:,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_020,10,unique,TEX | Van Horn | 12.VII.19[?],United States,Texas,,Van Horn,"TEX, Van Horn",,,,,,,,,12.VII,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_021,9,unique,TEX | Van [Horn?] | Co. | 48 65 [?] Aug 7,United States,Texas,,Van Horn,"TEX, Van Horn, Co.",,,,,,,,,Aug 7,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_022,11,unique,TEX Anderson Co. | Van [Horn?] | 5 [?] Aug[?],United States,Texas,Anderson,,"TEX Anderson Co., Van Horn",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_023,13,identical,TEX[as] / Van H[orn] / 7 Aug 1984,United States,Texas,,Van Horn,TEX. Van Horn,,,,,,,,,7 Aug 1984,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_024,13,identical,TEX[as] / Van H[orn] / 7 Aug 1984,United States,Texas,,Van Horn,TEX. Van Horn,,,,,,,,,7 Aug 1984,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_025,14,unique,[Culberson?] Co.: | [illeg.] /B36[?] 6[?][illeg.] / TEX. V[an Horn?],United States,Texas,,,TEX. V[an Horn?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_026,15,unique,[Culberson?] Co. / [illeg.] 6[9?]6[?] [illeg.] / [M?][illeg.],United States,Texas,,,[Culberson?] Co.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_027,16,similar,Durango [Mexico] | [illeg.],Mexico,Durango,,,Durango,,,,,,,,,,,,,geocode_mismatch,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_028,16,similar,Durango [Mexico] | [illeg.],Mexico,Durango,,,Durango,,,,,,,,,,,,,geocode_mismatch,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_029,16,similar,Durango [Mexico] | [illeg.],Mexico,Durango,,,Durango,,,,,,,,,,,,,geocode_mismatch,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_030,16,similar,Durango [Mexico] | [illeg.],Mexico,Durango,,,Durango,,,,,,,,,,,,,geocode_mismatch,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_031,17,unique,N.M. N. MEX. E. of Roswell | 1992 | FIEL[D MUS.] | VII-9-1963,United States,New Mexico,,Roswell,N. MEX. E. of Roswell,E. of Roswell,,,,,,,,VII-9-1963,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_032,18,unique,N.M. N. MEX. E. of Roswell | [lake?][illeg.] Pk. | 1992 | FIEL[D MUS.] | VII-9-1963,United States,New Mexico,,Roswell,"N. MEX. E. of Roswell, [lake?] Pk.",E. of Roswell,,,,,,,,VII-9-1963,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_033,19,unique,N. TEX. N. of Van H[orn] 1954. | FIE[LD MUS.] | VII-9-1963,United States,Texas,,Van Horn,N. TEX. N. of Van Horn 1954.,N. of Van Horn,,,,,,,,VII-9-1963,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_034,20,unique,Gammon's Gulch / 15 mi. N. of [Benson?] / 6 Aug[?] / [A]Z. Cochise Co. / P.Z. G[ammon?],United States,Arizona,Cochise,,"Gammon's Gulch, 15 mi. N. of Benson, Cochise Co., AZ","Gammon's Gulch, 15 mi. N. of Benson",,,,,,,P.Z. G[ammon?],6 Aug,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_07,cicindelidae_34_5_13_tray_07_spec_035,21,unique,"Tornilla Flat, Big Bend Nat[ional Park?] MEX. / desert / USA: AZ: Cochise Co",United States,Arizona,Cochise,,"Tornilla Flat, Big Bend Nat[ional Park?], Cochise Co., AZ","Tornilla Flat, Big Bend National Park",,,,,desert,,,,,,,conflicting_info,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_002,1,identical,ex Eduard Knirsch,,,,,,,,,,,,,,,,,Eduard Knirsch,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_003,1,identical,ex Eduard Knirsch,,,,,,,,,,,,,,,,,Eduard Knirsch,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_006,2,unique,DAURIA,,,,,DAURIA,Dauria,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_007,3,unique,ch [illeg.],,,,,ch,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_008,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_009,4,unique,[illeg.] Cimacr[?] Man[?],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_08,cicindelidae_34_5_13_tray_08_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_001,1,unique,Arizona,United States,Arizona,,,Arizona,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_002,2,unique,AZ: Pima Co. | Box Canyon | 27 - [?],United States,Arizona,Pima,,"AZ: Pima Co., Box Canyon",Box Canyon,,,,,,,,27 -,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_003,3,unique,AZ: Cochise Co. | AZ: Pima Co.,United States,Arizona,,,AZ: Cochise Co. | AZ: Pima Co.,,,,,,,,,,,,,conflicting_info,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_004,4,unique,AZ: Cochise Co. | Por[tal?] | 23 M[?] | Down[s?],United States,Arizona,Cochise,,"AZ: Cochise Co., Portal, 23 M",Portal,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_005,5,identical,G.P. Mackenzie | Ariz. | [date/number] 343 [?],United States,Arizona,,,Ariz.,,,,,,,,G.P. Mackenzie,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_006,5,identical,G.P. Mackenzie | Ariz. | [date/number] 343 [?],United States,Arizona,,,Ariz.,,,,,,,,G.P. Mackenzie,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_007,5,identical,G.P. Mackenzie | Ariz. | [date/number] 343 [?],United States,Arizona,,,Ariz.,,,,,,,,G.P. Mackenzie,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_008,5,identical,G.P. Mackenzie | Ariz. | [date/number] 343 [?],United States,Arizona,,,Ariz.,,,,,,,,G.P. Mackenzie,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_009,6,unique,AZ: Yuma Co. | T King,United States,Arizona,Yuma,,AZ: Yuma Co.,,,,,,,,,,,,T King,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_010,7,similar,AZ: Yuma Co. | [?],United States,Arizona,Yuma,,AZ: Yuma Co.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_011,7,similar,AZ: Yuma Co. | [?],United States,Arizona,Yuma,,AZ: Yuma Co.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_012,8,unique,ARIZ. Yuma Co. | [?] MT | [?],United States,Arizona,Yuma,,ARIZ. Yuma Co.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_013,25,unique,USIARI[?] / Pimal Co. / [illeg.],United States,Arizona,Pima,,Pimal Co.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_014,9,unique,USA | [?] Jun[e?] | [?] B. Horner[?],United States,,,,USA,,,,,,,,,Jun[e?],,,B. Horner,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_015,10,unique,Dodge City[?] | [?],United States,,,Dodge City,Dodge City,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_016,11,similar,"Douglas, Ariz. | [?]",United States,Arizona,,Douglas,"Douglas, Ariz.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_017,11,similar,"Douglas, Ariz. | [?]",United States,Arizona,,Douglas,"Douglas, Ariz.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_018,12,unique,C.N.H.M. | Bor[der] Lordsburg N.M. | Col. [?] Vokes | 3/37,United States,New Mexico,,Lordsburg,Lordsburg N.M.,,,,,,,,Vokes,3/37,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_019,13,unique,"Las Vegas, Nev. | [?] 1 | ac. [?]",United States,Nevada,,Las Vegas,"Las Vegas, Nev.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_020,14,unique,Do[dge?] [?] | [?] des[ert?] | [?],,,,,Do[dge?]  des[ert?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_021,15,unique,26. VIII. [?] | near [?] | Mur[?] | [?] desert | R.G.[?],,,,,near  Mur desert,,,,,,desert,,,26. VIII.,,,R.G.,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_022,22,unique,Hermosillo / [illeg.],Mexico,Sonora,,Hermosillo,Hermosillo,,,,,,,,,,,,,geocode_mismatch,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_023,16,unique,38 Aug[?] 19[?] / R[io?] / Arizona,United States,Arizona,,,38 Aug 19 R[io?] Arizona,,,,,,,,,Aug 19,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_024,18,unique,Guay[mas?] / [illeg.] on,,,,,Guay[mas?],Guaymas,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_025,17,unique,MEXICO Sinaloa / 18mi S[?] / G. [illeg.] onan / [?]-2-,Mexico,Sinaloa,,,"18mi S, Sinaloa",18mi S of,,,,,,,G. onan,,,,,geocode_mismatch,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_026,24,unique,Se[?] [illeg.] / [illeg.] / E.R. Van Dysel[?],,,,,Se,,,,,,,,E.R. Van Dyse[l?],,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_027,20,unique,[illeg.] 190[?] / [illeg.] / N[?] / [illeg.] 3,,,,,,,,,,,,,,190,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_028,19,unique,ARIZ. Junct. / 1955 / Smi[th?] Farns[ley?] | ARIZ. R[ocky?] [?],United States,Arizona,,,ARIZ. Junct.,,,,,,,,Smi[th?] Farns[ley?],1955,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_029,33,unique,ARIZ: [F]actory[?] [M]t.[?] | Di[lleg.],United States,Arizona,,,ARIZ: Factory Mt.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_030,21,unique,"Phenix, Az.",United States,Arizona,,Phoenix,"Phenix, Az.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_031,23,unique,CALI[fornia] Desert / 9.viii.1[9]8[?] / W. Suter [illeg.],United States,California,,,CALI[fornia] Desert,Desert,,,,,desert,,W. Suter,9.viii.198,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_032,26,unique,CA[lifornia] [illeg.] Co. / Desert [illeg.] / 9.viii.196[?] / W. Suter [illeg.],United States,California,,,CA[lifornia] Desert,Desert,,,,,desert,,W. Suter,9.viii.196,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_033,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_034,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_035,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_036,32,unique,NEW [Mexico] | [Gran]t Co. | [Oct?] 10[?] | Deming [J]un. 1968,United States,New Mexico,Grant,Deming,NEW [Mexico] Grant Co. Deming Jun. 1968,,,,,,,,,Jun. 1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_037,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_038,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_039,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_040,27,identical,NEW M[exico] Gran[t] Co. / Deming 4.viii.1968,United States,New Mexico,Grant,Deming,"NEW M[exico] Gran[t] Co., Deming",,,,,,,,,4.viii.1968,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_041,28,unique,ex / [illeg.] / [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_042,35,unique,cx | N[?] | ann[?]. 9,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_043,29,unique,cx / N[?] / [illeg.] / [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_044,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_045,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_046,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_047,30,unique,cx | [illeg.] ann.,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_048,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_049,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_050,31,unique,c | ann[?]. 9,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_09,cicindelidae_34_5_13_tray_09_spec_051,34,unique,x[?] [illeg.] | ann[?]. a.,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_10,cicindelidae_34_5_13_tray_10_spec_001,1,unique,Mt. Banahao 1934,Philippines,,,,Mt. Banahao,Mt. Banahao,,,,,,,,1934,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_10,cicindelidae_34_5_13_tray_10_spec_002,2,unique,Philippinen,Philippines,,,,Philippinen,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_10,cicindelidae_34_5_13_tray_10_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_11,cicindelidae_34_5_13_tray_11_spec_001,1,unique,Ha[?] 68 Turkestan,,,,,Turkestan,Turkestan,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_12,cicindelidae_34_5_13_tray_12_spec_001,1,unique,TRANSCASPIA | det. lng. Mansi[?],,,,,TRANSCASPIA,Transcaspia,,,,,,,,,,,Mansi,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_13,cicindelidae_34_5_13_tray_13_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_13,cicindelidae_34_5_13_tray_13_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_14,cicindelidae_34_5_13_tray_14_spec_001,1,identical,Karolimbstuhn) | H. Sauter V.1912,,,,,Karolimbstuhn,Karolimbstuhn,,,,,,,H. Sauter,V.1912,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_14,cicindelidae_34_5_13_tray_14_spec_002,1,identical,Karolimbstuhn) | H. Sauter V.1912,,,,,Karolimbstuhn,Karolimbstuhn,,,,,,,H. Sauter,V.1912,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_15,cicindelidae_34_5_13_tray_15_spec_001,1,unique,B. Malkini[?] | R. Araguaia. | Cicindela morio Klx | det. Kippenh[enberg?],Brazil,,,,R. Araguaia,Rio Araguaia,,,,,,,B. Malkini,,Kippenh[enberg?],,,,claude-sonnet-4-6,FALSE
cicindelidae_34_5_13_tray_15,cicindelidae_34_5_13_tray_15_spec_002,2,unique,[illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
